gid,건물1,건물2,건물3,도서관,민원행정기,변압기,전기안전관,전기차,교통량,경제인구,주차면수,총점,Rank,총이용수,총충전량,일평균충전,일평균이용
다사81ab69bb,0.065789474000000,0.000000000000000,0,0.089552239000000,0.000000000000000,0.004065041000000,0.000000000000000,0.038461538000000,0.001047467000000,0.004339740000000,0.000000000000000,0.312893717000000,1957,,,,
다사73ba63bb,0.197368421000000,0.000000000000000,0,0.104477612000000,0.000000000000000,0.008130081000000,0.100000000000000,0.000000000000000,0.012742787000000,0.016429014000000,0.000000000000000,0.865688138000000,953,,,,
다사77bb64bb,0.013157895000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.026315789000000,3384,,,,
다사86bb64aa,0.013157895000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001859888000000,0.000000000000000,0.030035566000000,3358,,,,
다사73aa73aa,0.131578947000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.004065041000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.267222935000000,2119,,,,
다사73bb68ab,0.197368421000000,0.000000000000000,0,0.044776119000000,0.000000000000000,0.012195122000000,0.033333333000000,0.000000000000000,0.000791570000000,0.000000000000000,0.000000000000000,0.553291223000000,1374,,,,
다사77bb62bb,0.302631579000000,0.000000000000000,0,0.074626866000000,0.000000000000000,0.016260163000000,0.033333333000000,0.115384615000000,0.000001230000000,0.087724737000000,0.000000000000000,1.202371352000000,688,,,,
다사77ba61bb,0.447368421000000,0.000000000000000,0,0.432835821000000,0.333333333000000,0.032520325000000,0.233333333000000,0.000000000000000,0.004682214000000,0.254804712000000,0.000000000000000,2.912400174000000,131,,,,
다사80ba73ab,0.026315789000000,0.000000000000000,0,0.044776119000000,0.000000000000000,0.004065041000000,0.033333333000000,0.000000000000000,0.001834113000000,0.003099814000000,0.000000000000000,0.211340594000000,2299,,,,
다사70ba67ba,0.263157895000000,0.000000000000000,0,0.522388060000000,0.000000000000000,0.020325203000000,0.066666667000000,0.000000000000000,0.000913056000000,0.486050837000000,0.000000000000000,2.242956839000000,256,,,,
다사65bb62aa,0.026315789000000,0.000000000000000,0,0.298507463000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000529518000000,0.010229386000000,0.000000000000000,0.372656851000000,1773,,,,
